;Unnamed: 0;data dostawy;indeks;kurs (PLN/MWh lub PLN/toe);wolumen (MWh lub toe);ukey
7282;7282;2018-07-18;TGEozeaTP;91.41;370492.29;2018-07-18/TGEozeaTP
7283;7283;2018-07-18;TGEozebioTP;312.80;6374.82;2018-07-18/TGEozebioTP
7284;7284;2018-07-23;TGEbgTP;-;-;2018-07-23/TGEbgTP
7285;7285;2018-07-23;TGEefTP;-;-;2018-07-23/TGEefTP
7286;7286;2018-07-23;TGEefTP18;-;-;2018-07-23/TGEefTP18
7287;7287;2018-07-23;TGEeffTP;-;-;2018-07-23/TGEeffTP
7288;7288;2018-07-23;TGEkecTP18;-;-;2018-07-23/TGEkecTP18
7289;7289;2018-07-23;TGEkgmTP18;-;-;2018-07-23/TGEkgmTP18
7290;7290;2018-07-23;TGEkmetTP18;-;-;2018-07-23/TGEkmetTP18
7291;7291;2018-07-23;TGEozeTP;-;-;2018-07-23/TGEozeTP
7292;7292;2018-07-23;TGEozeaTP;72.28;107228.72;2018-07-23/TGEozeaTP
7293;7293;2018-07-23;TGEozebioTP;307.53;5432.15;2018-07-23/TGEozebioTP
7294;7294;2018-07-25;TGEbgTP;-;-;2018-07-25/TGEbgTP
7295;7295;2018-07-25;TGEefTP;-;-;2018-07-25/TGEefTP
7296;7296;2018-07-25;TGEefTP18;-;-;2018-07-25/TGEefTP18
7297;7297;2018-07-25;TGEeffTP;-;-;2018-07-25/TGEeffTP
7298;7298;2018-07-25;TGEkecTP18;8.68;416775.00;2018-07-25/TGEkecTP18
7299;7299;2018-07-25;TGEkgmTP18;109.75;7396.27;2018-07-25/TGEkgmTP18
7300;7300;2018-07-25;TGEkmetTP18;-;-;2018-07-25/TGEkmetTP18
7301;7301;2018-07-25;TGEozeTP;-;-;2018-07-25/TGEozeTP
7302;7302;2018-07-25;TGEozeaTP;82.73;55740.76;2018-07-25/TGEozeaTP
7303;7303;2018-07-25;TGEozebioTP;312.27;7254.51;2018-07-25/TGEozebioTP
7304;7304;2018-07-30;TGEbgTP;-;-;2018-07-30/TGEbgTP
7305;7305;2018-07-30;TGEefTP;-;-;2018-07-30/TGEefTP
7306;7306;2018-07-30;TGEefTP18;-;-;2018-07-30/TGEefTP18
7307;7307;2018-07-30;TGEeffTP;-;-;2018-07-30/TGEeffTP
7308;7308;2018-07-30;TGEkecTP18;-;-;2018-07-30/TGEkecTP18
7309;7309;2018-07-30;TGEkgmTP18;108.79;53965.72;2018-07-30/TGEkgmTP18
7310;7310;2018-07-30;TGEkmetTP18;-;-;2018-07-30/TGEkmetTP18
7311;7311;2018-07-30;TGEozeTP;-;-;2018-07-30/TGEozeTP
7312;7312;2018-07-30;TGEozeaTP;69.64;150990.31;2018-07-30/TGEozeaTP
7313;7313;2018-07-30;TGEozebioTP;312.72;2135.27;2018-07-30/TGEozebioTP
7314;7314;2018-08-01;TGEbgTP;-;-;2018-08-01/TGEbgTP
7315;7315;2018-08-01;TGEefTP;-;-;2018-08-01/TGEefTP
7316;7316;2018-08-01;TGEefTP18;-;-;2018-08-01/TGEefTP18
7317;7317;2018-08-01;TGEeffTP;-;-;2018-08-01/TGEeffTP
7318;7318;2018-08-01;TGEkecTP18;-;-;2018-08-01/TGEkecTP18
7319;7319;2018-08-01;TGEkgmTP18;110.21;87674.58;2018-08-01/TGEkgmTP18
7320;7320;2018-08-01;TGEkmetTP18;-;-;2018-08-01/TGEkmetTP18
7321;7321;2018-08-01;TGEozeTP;-;-;2018-08-01/TGEozeTP
7322;7322;2018-08-01;TGEozeaTP;93.79;86281.58;2018-08-01/TGEozeaTP
7323;7323;2018-08-01;TGEozebioTP;309.73;5256.47;2018-08-01/TGEozebioTP
7324;7324;2018-08-06;TGEbgTP;-;-;2018-08-06/TGEbgTP
7325;7325;2018-08-06;TGEefTP;-;-;2018-08-06/TGEefTP
7326;7326;2018-08-06;TGEefTP18;-;-;2018-08-06/TGEefTP18
7327;7327;2018-08-06;TGEeffTP;-;-;2018-08-06/TGEeffTP
7328;7328;2018-08-06;TGEkecTP18;-;-;2018-08-06/TGEkecTP18
7329;7329;2018-08-06;TGEkgmTP18;110.03;6170.56;2018-08-06/TGEkgmTP18
7330;7330;2018-08-06;TGEkmetTP18;-;-;2018-08-06/TGEkmetTP18
7331;7331;2018-08-06;TGEozeTP;-;-;2018-08-06/TGEozeTP
7332;7332;2018-08-06;TGEozeaTP;78.90;109687.70;2018-08-06/TGEozeaTP
7333;7333;2018-08-06;TGEozebioTP;312.53;5279.99;2018-08-06/TGEozebioTP
7334;7334;2018-08-08;TGEbgTP;-;-;2018-08-08/TGEbgTP
7335;7335;2018-08-08;TGEefTP;-;-;2018-08-08/TGEefTP
7336;7336;2018-08-08;TGEefTP18;-;-;2018-08-08/TGEefTP18
7337;7337;2018-08-08;TGEeffTP;-;-;2018-08-08/TGEeffTP
7338;7338;2018-08-08;TGEkecTP18;8.43;645114.07;2018-08-08/TGEkecTP18
7339;7339;2018-08-08;TGEkgmTP18;109.39;86939.84;2018-08-08/TGEkgmTP18
7340;7340;2018-08-08;TGEkmetTP18;-;-;2018-08-08/TGEkmetTP18
7341;7341;2018-08-08;TGEozeTP;-;-;2018-08-08/TGEozeTP
7342;7342;2018-08-08;TGEozeaTP;84.72;113364.01;2018-08-08/TGEozeaTP
7343;7343;2018-08-08;TGEozebioTP;-;-;2018-08-08/TGEozebioTP
7344;7344;2018-08-13;TGEbgTP;-;-;2018-08-13/TGEbgTP
7345;7345;2018-08-13;TGEefTP;-;-;2018-08-13/TGEefTP
7346;7346;2018-08-13;TGEefTP18;-;-;2018-08-13/TGEefTP18
7347;7347;2018-08-13;TGEeffTP;-;-;2018-08-13/TGEeffTP
7348;7348;2018-08-13;TGEkecTP18;8.77;573993.00;2018-08-13/TGEkecTP18
7349;7349;2018-08-13;TGEkgmTP18;-;-;2018-08-13/TGEkgmTP18
7350;7350;2018-08-13;TGEkmetTP18;-;-;2018-08-13/TGEkmetTP18
7351;7351;2018-08-13;TGEozeTP;-;-;2018-08-13/TGEozeTP
7352;7352;2018-08-13;TGEozeaTP;76.61;56235.16;2018-08-13/TGEozeaTP
7353;7353;2018-08-13;TGEozebioTP;302.49;1091.89;2018-08-13/TGEozebioTP
7354;7354;2018-08-20;TGEbgTP;-;-;2018-08-20/TGEbgTP
7355;7355;2018-08-20;TGEefTP;-;-;2018-08-20/TGEefTP
7356;7356;2018-08-20;TGEefTP18;-;-;2018-08-20/TGEefTP18
7357;7357;2018-08-20;TGEeffTP;-;-;2018-08-20/TGEeffTP
7358;7358;2018-08-20;TGEkecTP18;-;-;2018-08-20/TGEkecTP18
7359;7359;2018-08-20;TGEkgmTP18;110.00;13.16;2018-08-20/TGEkgmTP18
7360;7360;2018-08-20;TGEkmetTP18;-;-;2018-08-20/TGEkmetTP18
7361;7361;2018-08-20;TGEozeTP;-;-;2018-08-20/TGEozeTP
7362;7362;2018-08-20;TGEozeaTP;79.52;20073.13;2018-08-20/TGEozeaTP
7363;7363;2018-08-20;TGEozebioTP;285.00;634.87;2018-08-20/TGEozebioTP
7364;7364;2018-08-22;TGEbgTP;-;-;2018-08-22/TGEbgTP
7365;7365;2018-08-22;TGEefTP;-;-;2018-08-22/TGEefTP
7366;7366;2018-08-22;TGEefTP18;-;-;2018-08-22/TGEefTP18
7367;7367;2018-08-22;TGEeffTP;-;-;2018-08-22/TGEeffTP
7368;7368;2018-08-22;TGEkecTP18;-;-;2018-08-22/TGEkecTP18
7369;7369;2018-08-22;TGEkgmTP18;111.72;7165.07;2018-08-22/TGEkgmTP18
7370;7370;2018-08-22;TGEkmetTP18;-;-;2018-08-22/TGEkmetTP18
7371;7371;2018-08-22;TGEozeTP;-;-;2018-08-22/TGEozeTP
7372;7372;2018-08-22;TGEozeaTP;76.31;289321.13;2018-08-22/TGEozeaTP
7373;7373;2018-08-22;TGEozebioTP;313.27;2758.60;2018-08-22/TGEozebioTP
7374;7374;2018-08-27;TGEbgTP;-;-;2018-08-27/TGEbgTP
7375;7375;2018-08-27;TGEefTP;-;-;2018-08-27/TGEefTP
7376;7376;2018-08-27;TGEefTP18;-;-;2018-08-27/TGEefTP18
7377;7377;2018-08-27;TGEeffTP;-;-;2018-08-27/TGEeffTP
7378;7378;2018-08-27;TGEkecTP18;-;-;2018-08-27/TGEkecTP18
7379;7379;2018-08-27;TGEkgmTP18;104.28;1226.77;2018-08-27/TGEkgmTP18
7380;7380;2018-08-27;TGEkmetTP18;-;-;2018-08-27/TGEkmetTP18
7381;7381;2018-08-27;TGEozeTP;-;-;2018-08-27/TGEozeTP
7382;7382;2018-08-27;TGEozeaTP;74.93;207017.56;2018-08-27/TGEozeaTP
7383;7383;2018-08-27;TGEozebioTP;306.35;3486.94;2018-08-27/TGEozebioTP
7384;7384;2018-08-29;TGEbgTP;-;-;2018-08-29/TGEbgTP
7385;7385;2018-08-29;TGEefTP;-;-;2018-08-29/TGEefTP
7386;7386;2018-08-29;TGEefTP18;-;-;2018-08-29/TGEefTP18
7387;7387;2018-08-29;TGEeffTP;-;-;2018-08-29/TGEeffTP
7388;7388;2018-08-29;TGEkecTP18;-;-;2018-08-29/TGEkecTP18
7389;7389;2018-08-29;TGEkgmTP18;101.96;25000.00;2018-08-29/TGEkgmTP18
7390;7390;2018-08-29;TGEkmetTP18;-;-;2018-08-29/TGEkmetTP18
7391;7391;2018-08-29;TGEozeTP;-;-;2018-08-29/TGEozeTP
7392;7392;2018-08-29;TGEozeaTP;103.53;175464.07;2018-08-29/TGEozeaTP
7393;7393;2018-08-29;TGEozebioTP;309.14;5609.51;2018-08-29/TGEozebioTP
7394;7394;2018-09-03;TGEbgTP;-;-;2018-09-03/TGEbgTP
7395;7395;2018-09-03;TGEefTP;-;-;2018-09-03/TGEefTP
7396;7396;2018-09-03;TGEefTP18;-;-;2018-09-03/TGEefTP18
7397;7397;2018-09-03;TGEeffTP;-;-;2018-09-03/TGEeffTP
7398;7398;2018-09-03;TGEkecTP18;-;-;2018-09-03/TGEkecTP18
7399;7399;2018-09-03;TGEkgmTP18;109.75;8583.98;2018-09-03/TGEkgmTP18
7400;7400;2018-09-03;TGEkmetTP18;-;-;2018-09-03/TGEkmetTP18
7401;7401;2018-09-03;TGEozeTP;-;-;2018-09-03/TGEozeTP
7402;7402;2018-09-03;TGEozeaTP;105.55;103824.49;2018-09-03/TGEozeaTP
7403;7403;2018-09-03;TGEozebioTP;312.57;918.03;2018-09-03/TGEozebioTP
7404;7404;2018-09-05;TGEbgTP;-;-;2018-09-05/TGEbgTP
7405;7405;2018-09-05;TGEefTP;598.30;78.00;2018-09-05/TGEefTP
7406;7406;2018-09-05;TGEefTP18;-;-;2018-09-05/TGEefTP18
7407;7407;2018-09-05;TGEeffTP;-;-;2018-09-05/TGEeffTP
7408;7408;2018-09-05;TGEkecTP18;8.89;96653.64;2018-09-05/TGEkecTP18
7409;7409;2018-09-05;TGEkgmTP18;110.38;39344.32;2018-09-05/TGEkgmTP18
7410;7410;2018-09-05;TGEkmetTP18;-;-;2018-09-05/TGEkmetTP18
7411;7411;2018-09-05;TGEozeTP;-;-;2018-09-05/TGEozeTP
7412;7412;2018-09-05;TGEozeaTP;104.79;107942.03;2018-09-05/TGEozeaTP
7413;7413;2018-09-05;TGEozebioTP;317.40;1623.95;2018-09-05/TGEozebioTP
7414;7414;2018-09-10;TGEbgTP;-;-;2018-09-10/TGEbgTP
7415;7415;2018-09-10;TGEefTP;-;-;2018-09-10/TGEefTP
7416;7416;2018-09-10;TGEefTP18;-;-;2018-09-10/TGEefTP18
7417;7417;2018-09-10;TGEeffTP;-;-;2018-09-10/TGEeffTP
7418;7418;2018-09-10;TGEkecTP18;-;-;2018-09-10/TGEkecTP18
7419;7419;2018-09-10;TGEkgmTP18;109.95;40265.91;2018-09-10/TGEkgmTP18
7420;7420;2018-09-10;TGEkmetTP18;-;-;2018-09-10/TGEkmetTP18
7421;7421;2018-09-10;TGEozeTP;-;-;2018-09-10/TGEozeTP
7422;7422;2018-09-10;TGEozeaTP;131.46;171261.70;2018-09-10/TGEozeaTP
7423;7423;2018-09-10;TGEozebioTP;293.26;942.68;2018-09-10/TGEozebioTP
7424;7424;2018-09-12;TGEbgTP;-;-;2018-09-12/TGEbgTP
7425;7425;2018-09-12;TGEefTP;698.59;1761.09;2018-09-12/TGEefTP
7426;7426;2018-09-12;TGEefTP18;-;-;2018-09-12/TGEefTP18
7427;7427;2018-09-12;TGEeffTP;-;-;2018-09-12/TGEeffTP
7428;7428;2018-09-12;TGEkecTP18;-;-;2018-09-12/TGEkecTP18
7429;7429;2018-09-12;TGEkgmTP18;112.16;2480.89;2018-09-12/TGEkgmTP18
7430;7430;2018-09-12;TGEkmetTP18;-;-;2018-09-12/TGEkmetTP18
7431;7431;2018-09-12;TGEozeTP;-;-;2018-09-12/TGEozeTP
7432;7432;2018-09-12;TGEozeaTP;114.43;90793.24;2018-09-12/TGEozeaTP
7433;7433;2018-09-12;TGEozebioTP;320.00;681.34;2018-09-12/TGEozebioTP
7434;7434;2018-09-17;TGEbgTP;-;-;2018-09-17/TGEbgTP
7435;7435;2018-09-17;TGEefTP;-;-;2018-09-17/TGEefTP
7436;7436;2018-09-17;TGEefTP18;-;-;2018-09-17/TGEefTP18
7437;7437;2018-09-17;TGEeffTP;-;-;2018-09-17/TGEeffTP
7438;7438;2018-09-17;TGEkecTP18;8.75;881052.13;2018-09-17/TGEkecTP18
7439;7439;2018-09-17;TGEkgmTP18;109.57;50902.69;2018-09-17/TGEkgmTP18
7440;7440;2018-09-17;TGEkmetTP18;-;-;2018-09-17/TGEkmetTP18
7441;7441;2018-09-17;TGEozeTP;-;-;2018-09-17/TGEozeTP
7442;7442;2018-09-17;TGEozeaTP;119.94;69420.53;2018-09-17/TGEozeaTP
7443;7443;2018-09-17;TGEozebioTP;280.00;660.66;2018-09-17/TGEozebioTP
7444;7444;2018-09-19;TGEbgTP;-;-;2018-09-19/TGEbgTP
7445;7445;2018-09-19;TGEefTP;-;-;2018-09-19/TGEefTP
7446;7446;2018-09-19;TGEefTP18;-;-;2018-09-19/TGEefTP18
7447;7447;2018-09-19;TGEeffTP;-;-;2018-09-19/TGEeffTP
7448;7448;2018-09-19;TGEkecTP18;8.59;43509.81;2018-09-19/TGEkecTP18
7449;7449;2018-09-19;TGEkgmTP18;110.72;26538.05;2018-09-19/TGEkgmTP18
7450;7450;2018-09-19;TGEkmetTP18;-;-;2018-09-19/TGEkmetTP18
7451;7451;2018-09-19;TGEozeTP;-;-;2018-09-19/TGEozeTP
7452;7452;2018-09-19;TGEozeaTP;72.82;168827.35;2018-09-19/TGEozeaTP
7453;7453;2018-09-19;TGEozebioTP;312.30;5000.00;2018-09-19/TGEozebioTP
7454;7454;2018-09-24;TGEbgTP;-;-;2018-09-24/TGEbgTP
7455;7455;2018-09-24;TGEefTP;-;-;2018-09-24/TGEefTP
7456;7456;2018-09-24;TGEefTP18;-;-;2018-09-24/TGEefTP18
7457;7457;2018-09-24;TGEeffTP;-;-;2018-09-24/TGEeffTP
7458;7458;2018-09-24;TGEkecTP18;-;-;2018-09-24/TGEkecTP18
7459;7459;2018-09-24;TGEkgmTP18;107.81;77832.44;2018-09-24/TGEkgmTP18
7460;7460;2018-09-24;TGEkmetTP18;-;-;2018-09-24/TGEkmetTP18
7461;7461;2018-09-24;TGEozeTP;-;-;2018-09-24/TGEozeTP
7462;7462;2018-09-24;TGEozeaTP;93.53;108231.78;2018-09-24/TGEozeaTP
7463;7463;2018-09-24;TGEozebioTP;306.85;5596.96;2018-09-24/TGEozebioTP
7464;7464;2018-09-26;TGEbgTP;-;-;2018-09-26/TGEbgTP
7465;7465;2018-09-26;TGEefTP;-;-;2018-09-26/TGEefTP
7466;7466;2018-09-26;TGEefTP18;-;-;2018-09-26/TGEefTP18
7467;7467;2018-09-26;TGEeffTP;-;-;2018-09-26/TGEeffTP
7468;7468;2018-09-26;TGEkecTP18;-;-;2018-09-26/TGEkecTP18
7469;7469;2018-09-26;TGEkgmTP18;110.25;57887.75;2018-09-26/TGEkgmTP18
7470;7470;2018-09-26;TGEkmetTP18;-;-;2018-09-26/TGEkmetTP18
7471;7471;2018-09-26;TGEozeTP;-;-;2018-09-26/TGEozeTP
7472;7472;2018-09-26;TGEozeaTP;106.88;123598.86;2018-09-26/TGEozeaTP
7473;7473;2018-09-26;TGEozebioTP;308.21;6610.29;2018-09-26/TGEozebioTP
7474;7474;2018-10-01;TGEbgTP;-;-;2018-10-01/TGEbgTP
7475;7475;2018-10-01;TGEefTP;-;-;2018-10-01/TGEefTP
7476;7476;2018-10-01;TGEefTP18;-;-;2018-10-01/TGEefTP18
7477;7477;2018-10-01;TGEeffTP;-;-;2018-10-01/TGEeffTP
7478;7478;2018-10-01;TGEkecTP18;-;-;2018-10-01/TGEkecTP18
7479;7479;2018-10-01;TGEkgmTP18;110.44;30000.00;2018-10-01/TGEkgmTP18
7480;7480;2018-10-01;TGEkmetTP18;-;-;2018-10-01/TGEkmetTP18
7481;7481;2018-10-01;TGEozeTP;-;-;2018-10-01/TGEozeTP
7482;7482;2018-10-01;TGEozeaTP;129.01;78848.00;2018-10-01/TGEozeaTP
7483;7483;2018-10-01;TGEozebioTP;307.69;2456.11;2018-10-01/TGEozebioTP
7484;7484;2018-10-03;TGEbgTP;-;-;2018-10-03/TGEbgTP
7485;7485;2018-10-03;TGEefTP;-;-;2018-10-03/TGEefTP
7486;7486;2018-10-03;TGEefTP18;-;-;2018-10-03/TGEefTP18
7487;7487;2018-10-03;TGEeffTP;-;-;2018-10-03/TGEeffTP
7488;7488;2018-10-03;TGEkecTP18;-;-;2018-10-03/TGEkecTP18
7489;7489;2018-10-03;TGEkgmTP18;110.47;13371.19;2018-10-03/TGEkgmTP18
7490;7490;2018-10-03;TGEkmetTP18;-;-;2018-10-03/TGEkmetTP18
7491;7491;2018-10-03;TGEozeTP;-;-;2018-10-03/TGEozeTP
7492;7492;2018-10-03;TGEozeaTP;111.61;127224.63;2018-10-03/TGEozeaTP
7493;7493;2018-10-03;TGEozebioTP;306.02;2000.00;2018-10-03/TGEozebioTP
7494;7494;2018-10-08;TGEbgTP;-;-;2018-10-08/TGEbgTP
7495;7495;2018-10-08;TGEefTP;-;-;2018-10-08/TGEefTP
7496;7496;2018-10-08;TGEefTP18;-;-;2018-10-08/TGEefTP18
7497;7497;2018-10-08;TGEeffTP;-;-;2018-10-08/TGEeffTP
7498;7498;2018-10-08;TGEkecTP18;-;-;2018-10-08/TGEkecTP18
7499;7499;2018-10-08;TGEkgmTP18;109.01;112983.19;2018-10-08/TGEkgmTP18
7500;7500;2018-10-08;TGEkmetTP18;-;-;2018-10-08/TGEkmetTP18
7501;7501;2018-10-08;TGEozeTP;-;-;2018-10-08/TGEozeTP
7502;7502;2018-10-08;TGEozeaTP;125.91;82132.21;2018-10-08/TGEozeaTP
7503;7503;2018-10-08;TGEozebioTP;300.17;1077.65;2018-10-08/TGEozebioTP
7504;7504;2018-10-10;TGEbgTP;-;-;2018-10-10/TGEbgTP
7505;7505;2018-10-10;TGEefTP;-;-;2018-10-10/TGEefTP
7506;7506;2018-10-10;TGEefTP18;-;-;2018-10-10/TGEefTP18
7507;7507;2018-10-10;TGEeffTP;-;-;2018-10-10/TGEeffTP
7508;7508;2018-10-10;TGEkecTP18;8.75;7579.00;2018-10-10/TGEkecTP18
7509;7509;2018-10-10;TGEkgmTP18;110.16;20454.33;2018-10-10/TGEkgmTP18
7510;7510;2018-10-10;TGEkmetTP18;-;-;2018-10-10/TGEkmetTP18
7511;7511;2018-10-10;TGEozeTP;-;-;2018-10-10/TGEozeTP
7512;7512;2018-10-10;TGEozeaTP;85.02;393042.70;2018-10-10/TGEozeaTP
7513;7513;2018-10-10;TGEozebioTP;301.70;5752.93;2018-10-10/TGEozebioTP
7514;7514;2018-10-15;TGEbgTP;-;-;2018-10-15/TGEbgTP
7515;7515;2018-10-15;TGEefTP;536.60;500.00;2018-10-15/TGEefTP
7516;7516;2018-10-15;TGEefTP18;-;-;2018-10-15/TGEefTP18
7517;7517;2018-10-15;TGEeffTP;-;-;2018-10-15/TGEeffTP
7518;7518;2018-10-15;TGEkecTP18;-;-;2018-10-15/TGEkecTP18
7519;7519;2018-10-15;TGEkgmTP18;110.60;51000.00;2018-10-15/TGEkgmTP18
7520;7520;2018-10-15;TGEkmetTP18;-;-;2018-10-15/TGEkmetTP18
7521;7521;2018-10-15;TGEozeTP;-;-;2018-10-15/TGEozeTP
7522;7522;2018-10-15;TGEozeaTP;138.69;143345.43;2018-10-15/TGEozeaTP
7523;7523;2018-10-15;TGEozebioTP;300.77;5846.89;2018-10-15/TGEozebioTP
7524;7524;2018-10-17;TGEbgTP;-;-;2018-10-17/TGEbgTP
7525;7525;2018-10-17;TGEefTP;-;-;2018-10-17/TGEefTP
7526;7526;2018-10-17;TGEefTP18;-;-;2018-10-17/TGEefTP18
7527;7527;2018-10-17;TGEeffTP;-;-;2018-10-17/TGEeffTP
7528;7528;2018-10-17;TGEkecTP18;-;-;2018-10-17/TGEkecTP18
7529;7529;2018-10-17;TGEkgmTP18;111.81;8154.67;2018-10-17/TGEkgmTP18
7530;7530;2018-10-17;TGEkmetTP18;-;-;2018-10-17/TGEkmetTP18
7531;7531;2018-10-17;TGEozeTP;-;-;2018-10-17/TGEozeTP
7532;7532;2018-10-17;TGEozeaTP;103.25;129973.06;2018-10-17/TGEozeaTP
7533;7533;2018-10-17;TGEozebioTP;-;-;2018-10-17/TGEozebioTP
7534;7534;2018-10-22;TGEbgTP;-;-;2018-10-22/TGEbgTP
7535;7535;2018-10-22;TGEefTP;502.60;500.00;2018-10-22/TGEefTP
7536;7536;2018-10-22;TGEefTP18;-;-;2018-10-22/TGEefTP18
7537;7537;2018-10-22;TGEeffTP;-;-;2018-10-22/TGEeffTP
7538;7538;2018-10-22;TGEkecTP18;8.72;18223.83;2018-10-22/TGEkecTP18
7539;7539;2018-10-22;TGEkgmTP18;105.41;1045.03;2018-10-22/TGEkgmTP18
7540;7540;2018-10-22;TGEkmetTP18;-;-;2018-10-22/TGEkmetTP18
7541;7541;2018-10-22;TGEozeTP;-;-;2018-10-22/TGEozeTP
7542;7542;2018-10-22;TGEozeaTP;103.40;166878.20;2018-10-22/TGEozeaTP
7543;7543;2018-10-22;TGEozebioTP;294.22;1178.10;2018-10-22/TGEozebioTP
7544;7544;2018-10-24;TGEbgTP;-;-;2018-10-24/TGEbgTP
7545;7545;2018-10-24;TGEefTP;501.00;200.00;2018-10-24/TGEefTP
7546;7546;2018-10-24;TGEefTP18;-;-;2018-10-24/TGEefTP18
7547;7547;2018-10-24;TGEeffTP;-;-;2018-10-24/TGEeffTP
7548;7548;2018-10-24;TGEkecTP18;-;-;2018-10-24/TGEkecTP18
7549;7549;2018-10-24;TGEkgmTP18;111.30;3295.62;2018-10-24/TGEkgmTP18
7550;7550;2018-10-24;TGEkmetTP18;-;-;2018-10-24/TGEkmetTP18
7551;7551;2018-10-24;TGEozeTP;-;-;2018-10-24/TGEozeTP
7552;7552;2018-10-24;TGEozeaTP;103.42;107637.64;2018-10-24/TGEozeaTP
7553;7553;2018-10-24;TGEozebioTP;306.48;1450.00;2018-10-24/TGEozebioTP
7554;7554;2018-10-29;TGEbgTP;-;-;2018-10-29/TGEbgTP
7555;7555;2018-10-29;TGEefTP;-;-;2018-10-29/TGEefTP
7556;7556;2018-10-29;TGEefTP18;-;-;2018-10-29/TGEefTP18
7557;7557;2018-10-29;TGEeffTP;-;-;2018-10-29/TGEeffTP
7558;7558;2018-10-29;TGEkecTP18;-;-;2018-10-29/TGEkecTP18
7559;7559;2018-10-29;TGEkgmTP18;105.00;161.05;2018-10-29/TGEkgmTP18
7560;7560;2018-10-29;TGEkmetTP18;-;-;2018-10-29/TGEkmetTP18
7561;7561;2018-10-29;TGEozeTP;-;-;2018-10-29/TGEozeTP
7562;7562;2018-10-29;TGEozeaTP;138.29;71634.00;2018-10-29/TGEozeaTP
7563;7563;2018-10-29;TGEozebioTP;306.62;5107.06;2018-10-29/TGEozebioTP
7564;7564;2018-11-05;TGEbgTP;-;-;2018-11-05/TGEbgTP
7565;7565;2018-11-05;TGEefTP;446.27;1432.69;2018-11-05/TGEefTP
7566;7566;2018-11-05;TGEefTP18;-;-;2018-11-05/TGEefTP18
7567;7567;2018-11-05;TGEeffTP;-;-;2018-11-05/TGEeffTP
7568;7568;2018-11-05;TGEkecTP18;-;-;2018-11-05/TGEkecTP18
7569;7569;2018-11-05;TGEkgmTP18;109.08;128407.72;2018-11-05/TGEkgmTP18
7570;7570;2018-11-05;TGEkmetTP18;-;-;2018-11-05/TGEkmetTP18
7571;7571;2018-11-05;TGEozeTP;-;-;2018-11-05/TGEozeTP
7572;7572;2018-11-05;TGEozeaTP;118.28;227484.57;2018-11-05/TGEozeaTP
7573;7573;2018-11-05;TGEozebioTP;300.82;3860.18;2018-11-05/TGEozebioTP
7574;7574;2018-11-07;TGEbgTP;-;-;2018-11-07/TGEbgTP
7575;7575;2018-11-07;TGEefTP;400.00;521.00;2018-11-07/TGEefTP
7576;7576;2018-11-07;TGEefTP18;-;-;2018-11-07/TGEefTP18
7577;7577;2018-11-07;TGEeffTP;-;-;2018-11-07/TGEeffTP
7578;7578;2018-11-07;TGEkecTP18;-;-;2018-11-07/TGEkecTP18
7579;7579;2018-11-07;TGEkgmTP18;111.99;1000.00;2018-11-07/TGEkgmTP18
7580;7580;2018-11-07;TGEkmetTP18;-;-;2018-11-07/TGEkmetTP18
7581;7581;2018-11-07;TGEozeTP;-;-;2018-11-07/TGEozeTP
7582;7582;2018-11-07;TGEozeaTP;149.25;84511.07;2018-11-07/TGEozeaTP
7583;7583;2018-11-07;TGEozebioTP;304.36;1517.23;2018-11-07/TGEozebioTP
7584;7584;2018-11-12;TGEbgTP;-;-;2018-11-12/TGEbgTP
7585;7585;2018-11-12;TGEefTP;-;-;2018-11-12/TGEefTP
7586;7586;2018-11-12;TGEefTP18;-;-;2018-11-12/TGEefTP18
7587;7587;2018-11-12;TGEeffTP;-;-;2018-11-12/TGEeffTP
7588;7588;2018-11-12;TGEkecTP18;-;-;2018-11-12/TGEkecTP18
7589;7589;2018-11-12;TGEkgmTP18;-;-;2018-11-12/TGEkgmTP18
7590;7590;2018-11-12;TGEkmetTP18;-;-;2018-11-12/TGEkmetTP18
7591;7591;2018-11-12;TGEozeTP;-;-;2018-11-12/TGEozeTP
7592;7592;2018-11-12;TGEozeaTP;-;-;2018-11-12/TGEozeaTP
7593;7593;2018-11-12;TGEozebioTP;-;-;2018-11-12/TGEozebioTP
7594;7594;2018-11-14;TGEbgTP;-;-;2018-11-14/TGEbgTP
7595;7595;2018-11-14;TGEefTP;-;-;2018-11-14/TGEefTP
7596;7596;2018-11-14;TGEefTP18;486.85;130.00;2018-11-14/TGEefTP18
7597;7597;2018-11-14;TGEeffTP;-;-;2018-11-14/TGEeffTP
7598;7598;2018-11-14;TGEkecTP18;-;-;2018-11-14/TGEkecTP18
7599;7599;2018-11-14;TGEkgmTP18;110.94;103335.00;2018-11-14/TGEkgmTP18
7600;7600;2018-11-14;TGEkmetTP18;-;-;2018-11-14/TGEkmetTP18
7601;7601;2018-11-14;TGEozeTP;-;-;2018-11-14/TGEozeTP
7602;7602;2018-11-14;TGEozeaTP;140.20;238140.33;2018-11-14/TGEozeaTP
7603;7603;2018-11-14;TGEozebioTP;301.42;1968.72;2018-11-14/TGEozebioTP
7604;7604;2018-11-19;TGEbgTP;-;-;2018-11-19/TGEbgTP
7605;7605;2018-11-19;TGEefTP;405.00;250.00;2018-11-19/TGEefTP
7606;7606;2018-11-19;TGEefTP18;-;-;2018-11-19/TGEefTP18
