;Unnamed: 0;data dostawy;indeks;kurs (PLN/MWh);wolumen (MWh);ukey
3226;3226;2019-12-28;TGEglwDA;-;-;2019-12-28/TGEglwDA
3227;3227;2019-12-28;TGEsgtDA;-;-;2019-12-28/TGEsgtDA
3228;3228;2019-12-29;TGEgasDA;63.47;54168.00;2019-12-29/TGEgasDA
3229;3229;2019-12-29;TGEglwDA;-;-;2019-12-29/TGEglwDA
3230;3230;2019-12-29;TGEsgtDA;-;-;2019-12-29/TGEsgtDA
3231;3231;2019-12-30;TGEgasDA;62.68;118584.00;2019-12-30/TGEgasDA
3232;3232;2019-12-30;TGEglwDA;-;-;2019-12-30/TGEglwDA
3233;3233;2019-12-30;TGEsgtDA;-;-;2019-12-30/TGEsgtDA
3234;3234;2019-12-31;TGEgasDA;64.31;84000.00;2019-12-31/TGEgasDA
3235;3235;2019-12-31;TGEglwDA;-;-;2019-12-31/TGEglwDA
3236;3236;2019-12-31;TGEsgtDA;-;-;2019-12-31/TGEsgtDA
3237;3237;2020-01-01;TGEgasDA;55.51;11232.00;2020-01-01/TGEgasDA
3238;3238;2020-01-01;TGEglwDA;-;-;2020-01-01/TGEglwDA
3239;3239;2020-01-01;TGEsgtDA;-;-;2020-01-01/TGEsgtDA
3240;3240;2020-01-02;TGEgasDA;61.81;37248.00;2020-01-02/TGEgasDA
3241;3241;2020-01-02;TGEglwDA;-;-;2020-01-02/TGEglwDA
3242;3242;2020-01-02;TGEsgtDA;-;-;2020-01-02/TGEsgtDA
3243;3243;2020-01-03;TGEgasDA;63.62;35616.00;2020-01-03/TGEgasDA
3244;3244;2020-01-03;TGEglwDA;-;-;2020-01-03/TGEglwDA
3245;3245;2020-01-03;TGEsgtDA;-;-;2020-01-03/TGEsgtDA
3246;3246;2020-01-04;TGEgasDA;62.67;7584.00;2020-01-04/TGEgasDA
3247;3247;2020-01-04;TGEglwDA;-;-;2020-01-04/TGEglwDA
3248;3248;2020-01-04;TGEsgtDA;-;-;2020-01-04/TGEsgtDA
3249;3249;2020-01-05;TGEgasDA;63.32;2760.00;2020-01-05/TGEgasDA
3250;3250;2020-01-05;TGEglwDA;-;-;2020-01-05/TGEglwDA
3251;3251;2020-01-05;TGEsgtDA;-;-;2020-01-05/TGEsgtDA
3252;3252;2020-01-06;TGEgasDA;66.18;21888.00;2020-01-06/TGEgasDA
3253;3253;2020-01-06;TGEglwDA;-;-;2020-01-06/TGEglwDA
3254;3254;2020-01-06;TGEsgtDA;-;-;2020-01-06/TGEsgtDA
3255;3255;2020-01-07;TGEgasDA;66.61;79464.00;2020-01-07/TGEgasDA
3256;3256;2020-01-07;TGEglwDA;-;-;2020-01-07/TGEglwDA
3257;3257;2020-01-07;TGEsgtDA;-;-;2020-01-07/TGEsgtDA
3258;3258;2020-01-08;TGEgasDA;61.81;60144.00;2020-01-08/TGEgasDA
3259;3259;2020-01-08;TGEglwDA;-;-;2020-01-08/TGEglwDA
3260;3260;2020-01-08;TGEsgtDA;-;-;2020-01-08/TGEsgtDA
3261;3261;2020-01-09;TGEgasDA;61.14;28248.00;2020-01-09/TGEgasDA
3262;3262;2020-01-09;TGEglwDA;-;-;2020-01-09/TGEglwDA
3263;3263;2020-01-09;TGEsgtDA;-;-;2020-01-09/TGEsgtDA
3264;3264;2020-01-10;TGEgasDA;60.73;13968.00;2020-01-10/TGEgasDA
3265;3265;2020-01-10;TGEglwDA;-;-;2020-01-10/TGEglwDA
3266;3266;2020-01-10;TGEsgtDA;-;-;2020-01-10/TGEsgtDA
3267;3267;2020-01-11;TGEgasDA;54.25;3864.00;2020-01-11/TGEgasDA
3268;3268;2020-01-11;TGEglwDA;-;-;2020-01-11/TGEglwDA
3269;3269;2020-01-11;TGEsgtDA;-;-;2020-01-11/TGEsgtDA
3270;3270;2020-01-12;TGEgasDA;56.47;2256.00;2020-01-12/TGEgasDA
3271;3271;2020-01-12;TGEglwDA;-;-;2020-01-12/TGEglwDA
3272;3272;2020-01-12;TGEsgtDA;-;-;2020-01-12/TGEsgtDA
3273;3273;2020-01-13;TGEgasDA;62.81;19008.00;2020-01-13/TGEgasDA
3274;3274;2020-01-13;TGEglwDA;-;-;2020-01-13/TGEglwDA
3275;3275;2020-01-13;TGEsgtDA;-;-;2020-01-13/TGEsgtDA
3276;3276;2020-01-14;TGEgasDA;62.81;34104.00;2020-01-14/TGEgasDA
3277;3277;2020-01-14;TGEglwDA;-;-;2020-01-14/TGEglwDA
3278;3278;2020-01-14;TGEsgtDA;-;-;2020-01-14/TGEsgtDA
3279;3279;2020-01-15;TGEgasDA;61.00;21336.00;2020-01-15/TGEgasDA
3280;3280;2020-01-15;TGEglwDA;-;-;2020-01-15/TGEglwDA
3281;3281;2020-01-15;TGEsgtDA;-;-;2020-01-15/TGEsgtDA
3282;3282;2020-01-16;TGEgasDA;60.03;29448.00;2020-01-16/TGEgasDA
3283;3283;2020-01-16;TGEglwDA;-;-;2020-01-16/TGEglwDA
3284;3284;2020-01-16;TGEsgtDA;-;-;2020-01-16/TGEsgtDA
3285;3285;2020-01-17;TGEgasDA;60.46;40392.00;2020-01-17/TGEgasDA
3286;3286;2020-01-17;TGEglwDA;-;-;2020-01-17/TGEglwDA
3287;3287;2020-01-17;TGEsgtDA;-;-;2020-01-17/TGEsgtDA
3288;3288;2020-01-18;TGEgasDA;57.80;14832.00;2020-01-18/TGEgasDA
3289;3289;2020-01-18;TGEglwDA;-;-;2020-01-18/TGEglwDA
3290;3290;2020-01-18;TGEsgtDA;-;-;2020-01-18/TGEsgtDA
3291;3291;2020-01-19;TGEgasDA;58.36;18744.00;2020-01-19/TGEgasDA
3292;3292;2020-01-19;TGEglwDA;-;-;2020-01-19/TGEglwDA
3293;3293;2020-01-19;TGEsgtDA;-;-;2020-01-19/TGEsgtDA
3294;3294;2020-01-20;TGEgasDA;59.55;52968.00;2020-01-20/TGEgasDA
3295;3295;2020-01-20;TGEglwDA;-;-;2020-01-20/TGEglwDA
3296;3296;2020-01-20;TGEsgtDA;-;-;2020-01-20/TGEsgtDA
3297;3297;2020-01-21;TGEgasDA;57.14;65136.00;2020-01-21/TGEgasDA
3298;3298;2020-01-21;TGEglwDA;-;-;2020-01-21/TGEglwDA
3299;3299;2020-01-21;TGEsgtDA;-;-;2020-01-21/TGEsgtDA
3300;3300;2020-01-22;TGEgasDA;57.76;64680.00;2020-01-22/TGEgasDA
3301;3301;2020-01-22;TGEglwDA;-;-;2020-01-22/TGEglwDA
3302;3302;2020-01-22;TGEsgtDA;-;-;2020-01-22/TGEsgtDA
3303;3303;2020-01-23;TGEgasDA;57.60;95352.00;2020-01-23/TGEgasDA
3304;3304;2020-01-23;TGEglwDA;-;-;2020-01-23/TGEglwDA
3305;3305;2020-01-23;TGEsgtDA;-;-;2020-01-23/TGEsgtDA
3306;3306;2020-01-24;TGEgasDA;56.49;83352.00;2020-01-24/TGEgasDA
3307;3307;2020-01-24;TGEglwDA;-;-;2020-01-24/TGEglwDA
3308;3308;2020-01-24;TGEsgtDA;-;-;2020-01-24/TGEsgtDA
3309;3309;2020-01-25;TGEgasDA;56.45;32784.00;2020-01-25/TGEgasDA
3310;3310;2020-01-25;TGEglwDA;-;-;2020-01-25/TGEglwDA
3311;3311;2020-01-25;TGEsgtDA;-;-;2020-01-25/TGEsgtDA
3312;3312;2020-01-26;TGEgasDA;57.55;38712.00;2020-01-26/TGEgasDA
3313;3313;2020-01-26;TGEglwDA;-;-;2020-01-26/TGEglwDA
3314;3314;2020-01-26;TGEsgtDA;-;-;2020-01-26/TGEsgtDA
3315;3315;2020-01-27;TGEgasDA;57.95;71592.00;2020-01-27/TGEgasDA
3316;3316;2020-01-27;TGEglwDA;-;-;2020-01-27/TGEglwDA
3317;3317;2020-01-27;TGEsgtDA;-;-;2020-01-27/TGEsgtDA
3318;3318;2020-01-28;TGEgasDA;56.47;68808.00;2020-01-28/TGEgasDA
3319;3319;2020-01-28;TGEglwDA;-;-;2020-01-28/TGEglwDA
3320;3320;2020-01-28;TGEsgtDA;-;-;2020-01-28/TGEsgtDA
3321;3321;2020-01-29;TGEgasDA;58.23;73824.00;2020-01-29/TGEgasDA
3322;3322;2020-01-29;TGEglwDA;-;-;2020-01-29/TGEglwDA
3323;3323;2020-01-29;TGEsgtDA;-;-;2020-01-29/TGEsgtDA
3324;3324;2020-01-30;TGEgasDA;56.47;63840.00;2020-01-30/TGEgasDA
3325;3325;2020-01-30;TGEglwDA;-;-;2020-01-30/TGEglwDA
3326;3326;2020-01-30;TGEsgtDA;-;-;2020-01-30/TGEsgtDA
3327;3327;2020-01-31;TGEgasDA;54.05;28080.00;2020-01-31/TGEgasDA
3328;3328;2020-01-31;TGEglwDA;-;-;2020-01-31/TGEglwDA
3329;3329;2020-01-31;TGEsgtDA;-;-;2020-01-31/TGEsgtDA
3330;3330;2020-02-01;TGEgasDA;51.03;5112.00;2020-02-01/TGEgasDA
3331;3331;2020-02-01;TGEglwDA;-;-;2020-02-01/TGEglwDA
3332;3332;2020-02-01;TGEsgtDA;-;-;2020-02-01/TGEsgtDA
3333;3333;2020-02-02;TGEgasDA;47.87;14712.00;2020-02-02/TGEgasDA
3334;3334;2020-02-02;TGEglwDA;-;-;2020-02-02/TGEglwDA
3335;3335;2020-02-02;TGEsgtDA;-;-;2020-02-02/TGEsgtDA
3336;3336;2020-02-03;TGEgasDA;55.24;44112.00;2020-02-03/TGEgasDA
3337;3337;2020-02-03;TGEglwDA;-;-;2020-02-03/TGEglwDA
3338;3338;2020-02-03;TGEsgtDA;-;-;2020-02-03/TGEsgtDA
3339;3339;2020-02-04;TGEgasDA;54.03;55368.00;2020-02-04/TGEgasDA
3340;3340;2020-02-04;TGEglwDA;-;-;2020-02-04/TGEglwDA
3341;3341;2020-02-04;TGEsgtDA;-;-;2020-02-04/TGEsgtDA
3342;3342;2020-02-05;TGEgasDA;53.21;89184.00;2020-02-05/TGEgasDA
3343;3343;2020-02-05;TGEglwDA;-;-;2020-02-05/TGEglwDA
3344;3344;2020-02-05;TGEsgtDA;-;-;2020-02-05/TGEsgtDA
3345;3345;2020-02-06;TGEgasDA;54.85;83328.00;2020-02-06/TGEgasDA
3346;3346;2020-02-06;TGEglwDA;-;-;2020-02-06/TGEglwDA
3347;3347;2020-02-06;TGEsgtDA;-;-;2020-02-06/TGEsgtDA
3348;3348;2020-02-07;TGEgasDA;52.82;116712.00;2020-02-07/TGEgasDA
3349;3349;2020-02-07;TGEglwDA;-;-;2020-02-07/TGEglwDA
3350;3350;2020-02-07;TGEsgtDA;-;-;2020-02-07/TGEsgtDA
3351;3351;2020-02-08;TGEgasDA;53.04;50016.00;2020-02-08/TGEgasDA
3352;3352;2020-02-08;TGEglwDA;-;-;2020-02-08/TGEglwDA
3353;3353;2020-02-08;TGEsgtDA;-;-;2020-02-08/TGEsgtDA
3354;3354;2020-02-09;TGEgasDA;50.76;4800.00;2020-02-09/TGEgasDA
3355;3355;2020-02-09;TGEglwDA;-;-;2020-02-09/TGEglwDA
3356;3356;2020-02-09;TGEsgtDA;-;-;2020-02-09/TGEsgtDA
3357;3357;2020-02-10;TGEgasDA;52.65;56856.00;2020-02-10/TGEgasDA
3358;3358;2020-02-10;TGEglwDA;-;-;2020-02-10/TGEglwDA
3359;3359;2020-02-10;TGEsgtDA;-;-;2020-02-10/TGEsgtDA
3360;3360;2020-02-11;TGEgasDA;50.52;83016.00;2020-02-11/TGEgasDA
3361;3361;2020-02-11;TGEglwDA;-;-;2020-02-11/TGEglwDA
3362;3362;2020-02-11;TGEsgtDA;-;-;2020-02-11/TGEsgtDA
3363;3363;2020-02-12;TGEgasDA;50.59;105552.00;2020-02-12/TGEgasDA
3364;3364;2020-02-12;TGEglwDA;-;-;2020-02-12/TGEglwDA
3365;3365;2020-02-12;TGEsgtDA;-;-;2020-02-12/TGEsgtDA
3366;3366;2020-02-13;TGEgasDA;51.64;112992.00;2020-02-13/TGEgasDA
3367;3367;2020-02-13;TGEglwDA;-;-;2020-02-13/TGEglwDA
3368;3368;2020-02-13;TGEsgtDA;-;-;2020-02-13/TGEsgtDA
3369;3369;2020-02-14;TGEgasDA;50.80;89640.00;2020-02-14/TGEgasDA
3370;3370;2020-02-14;TGEglwDA;-;-;2020-02-14/TGEglwDA
3371;3371;2020-02-14;TGEsgtDA;-;-;2020-02-14/TGEsgtDA
3372;3372;2020-02-15;TGEgasDA;50.32;46128.00;2020-02-15/TGEgasDA
3373;3373;2020-02-15;TGEglwDA;-;-;2020-02-15/TGEglwDA
3374;3374;2020-02-15;TGEsgtDA;-;-;2020-02-15/TGEsgtDA
3375;3375;2020-02-16;TGEgasDA;45.06;19536.00;2020-02-16/TGEgasDA
3376;3376;2020-02-16;TGEglwDA;-;-;2020-02-16/TGEglwDA
3377;3377;2020-02-16;TGEsgtDA;-;-;2020-02-16/TGEsgtDA
3378;3378;2020-02-17;TGEgasDA;51.26;33768.00;2020-02-17/TGEgasDA
3379;3379;2020-02-17;TGEglwDA;-;-;2020-02-17/TGEglwDA
3380;3380;2020-02-17;TGEsgtDA;-;-;2020-02-17/TGEsgtDA
3381;3381;2020-02-18;TGEgasDA;50.22;41184.00;2020-02-18/TGEgasDA
3382;3382;2020-02-18;TGEglwDA;-;-;2020-02-18/TGEglwDA
3383;3383;2020-02-18;TGEsgtDA;-;-;2020-02-18/TGEsgtDA
3384;3384;2020-02-19;TGEgasDA;53.73;36336.00;2020-02-19/TGEgasDA
3385;3385;2020-02-19;TGEglwDA;-;-;2020-02-19/TGEglwDA
3386;3386;2020-02-19;TGEsgtDA;-;-;2020-02-19/TGEsgtDA
3387;3387;2020-02-20;TGEgasDA;52.37;53064.00;2020-02-20/TGEgasDA
3388;3388;2020-02-20;TGEglwDA;-;-;2020-02-20/TGEglwDA
3389;3389;2020-02-20;TGEsgtDA;-;-;2020-02-20/TGEsgtDA
3390;3390;2020-02-21;TGEgasDA;54.12;41376.00;2020-02-21/TGEgasDA
3391;3391;2020-02-21;TGEglwDA;-;-;2020-02-21/TGEglwDA
3392;3392;2020-02-21;TGEsgtDA;-;-;2020-02-21/TGEsgtDA
3393;3393;2020-02-22;TGEgasDA;51.62;16944.00;2020-02-22/TGEgasDA
3394;3394;2020-02-22;TGEglwDA;-;-;2020-02-22/TGEglwDA
3395;3395;2020-02-22;TGEsgtDA;-;-;2020-02-22/TGEsgtDA
3396;3396;2020-02-23;TGEgasDA;48.47;2952.00;2020-02-23/TGEgasDA
3397;3397;2020-02-23;TGEglwDA;-;-;2020-02-23/TGEglwDA
3398;3398;2020-02-23;TGEsgtDA;-;-;2020-02-23/TGEsgtDA
3399;3399;2020-02-24;TGEgasDA;54.03;45936.00;2020-02-24/TGEgasDA
3400;3400;2020-02-24;TGEglwDA;-;-;2020-02-24/TGEglwDA
3401;3401;2020-02-24;TGEsgtDA;-;-;2020-02-24/TGEsgtDA
3402;3402;2020-02-25;TGEgasDA;52.72;48360.00;2020-02-25/TGEgasDA
3403;3403;2020-02-25;TGEglwDA;-;-;2020-02-25/TGEglwDA
3404;3404;2020-02-25;TGEsgtDA;-;-;2020-02-25/TGEsgtDA
3405;3405;2020-02-26;TGEgasDA;51.34;59688.00;2020-02-26/TGEgasDA
3406;3406;2020-02-26;TGEglwDA;-;-;2020-02-26/TGEglwDA
3407;3407;2020-02-26;TGEsgtDA;-;-;2020-02-26/TGEsgtDA
3408;3408;2020-02-27;TGEgasDA;51.73;61008.00;2020-02-27/TGEgasDA
3409;3409;2020-02-27;TGEglwDA;-;-;2020-02-27/TGEglwDA
3410;3410;2020-02-27;TGEsgtDA;-;-;2020-02-27/TGEsgtDA
3411;3411;2020-02-28;TGEgasDA;53.29;76080.00;2020-02-28/TGEgasDA
3412;3412;2020-02-28;TGEglwDA;-;-;2020-02-28/TGEglwDA
3413;3413;2020-02-28;TGEsgtDA;-;-;2020-02-28/TGEsgtDA
3414;3414;2020-02-29;TGEgasDA;50.33;23736.00;2020-02-29/TGEgasDA
3415;3415;2020-02-29;TGEglwDA;-;-;2020-02-29/TGEglwDA
3416;3416;2020-02-29;TGEsgtDA;-;-;2020-02-29/TGEsgtDA
3417;3417;2020-03-01;TGEgasDA;51.16;52056.00;2020-03-01/TGEgasDA
3418;3418;2020-03-01;TGEglwDA;-;-;2020-03-01/TGEglwDA
3419;3419;2020-03-01;TGEsgtDA;-;-;2020-03-01/TGEsgtDA
3420;3420;2020-03-02;TGEgasDA;52.34;86616.00;2020-03-02/TGEgasDA
3421;3421;2020-03-02;TGEglwDA;-;-;2020-03-02/TGEglwDA
3422;3422;2020-03-02;TGEsgtDA;-;-;2020-03-02/TGEsgtDA
3423;3423;2020-03-03;TGEgasDA;51.54;90336.00;2020-03-03/TGEgasDA
3424;3424;2020-03-03;TGEglwDA;-;-;2020-03-03/TGEglwDA
3425;3425;2020-03-03;TGEsgtDA;-;-;2020-03-03/TGEsgtDA
3426;3426;2020-03-04;TGEgasDA;51.96;101856.00;2020-03-04/TGEgasDA
3427;3427;2020-03-04;TGEglwDA;-;-;2020-03-04/TGEglwDA
3428;3428;2020-03-04;TGEsgtDA;-;-;2020-03-04/TGEsgtDA
3429;3429;2020-03-05;TGEgasDA;51.62;104040.00;2020-03-05/TGEgasDA
3430;3430;2020-03-05;TGEglwDA;-;-;2020-03-05/TGEglwDA
3431;3431;2020-03-05;TGEsgtDA;-;-;2020-03-05/TGEsgtDA
3432;3432;2020-03-06;TGEgasDA;51.39;90888.00;2020-03-06/TGEgasDA
3433;3433;2020-03-06;TGEglwDA;-;-;2020-03-06/TGEglwDA
3434;3434;2020-03-06;TGEsgtDA;-;-;2020-03-06/TGEsgtDA
3435;3435;2020-03-07;TGEgasDA;50.60;16488.00;2020-03-07/TGEgasDA
3436;3436;2020-03-07;TGEglwDA;-;-;2020-03-07/TGEglwDA
3437;3437;2020-03-07;TGEsgtDA;-;-;2020-03-07/TGEsgtDA
3438;3438;2020-03-08;TGEgasDA;50.32;7872.00;2020-03-08/TGEgasDA
3439;3439;2020-03-08;TGEglwDA;-;-;2020-03-08/TGEglwDA
3440;3440;2020-03-08;TGEsgtDA;-;-;2020-03-08/TGEsgtDA
3441;3441;2020-03-09;TGEgasDA;50.04;102720.00;2020-03-09/TGEgasDA
3442;3442;2020-03-09;TGEglwDA;-;-;2020-03-09/TGEglwDA
3443;3443;2020-03-09;TGEsgtDA;-;-;2020-03-09/TGEsgtDA
3444;3444;2020-03-10;TGEgasDA;48.66;82728.00;2020-03-10/TGEgasDA
3445;3445;2020-03-10;TGEglwDA;-;-;2020-03-10/TGEglwDA
3446;3446;2020-03-10;TGEsgtDA;-;-;2020-03-10/TGEsgtDA
3447;3447;2020-03-11;TGEgasDA;50.03;46416.00;2020-03-11/TGEgasDA
3448;3448;2020-03-11;TGEglwDA;-;-;2020-03-11/TGEglwDA
3449;3449;2020-03-11;TGEsgtDA;-;-;2020-03-11/TGEsgtDA
3450;3450;2020-03-12;TGEgasDA;50.51;53712.00;2020-03-12/TGEgasDA
3451;3451;2020-03-12;TGEglwDA;-;-;2020-03-12/TGEglwDA
3452;3452;2020-03-12;TGEsgtDA;-;-;2020-03-12/TGEsgtDA
3453;3453;2020-03-13;TGEgasDA;50.79;59544.00;2020-03-13/TGEgasDA
3454;3454;2020-03-13;TGEglwDA;-;-;2020-03-13/TGEglwDA
3455;3455;2020-03-13;TGEsgtDA;-;-;2020-03-13/TGEsgtDA
3456;3456;2020-03-14;TGEgasDA;53.25;9624.00;2020-03-14/TGEgasDA
3457;3457;2020-03-14;TGEglwDA;-;-;2020-03-14/TGEglwDA
3458;3458;2020-03-14;TGEsgtDA;-;-;2020-03-14/TGEsgtDA
3459;3459;2020-03-15;TGEgasDA;51.64;18024.00;2020-03-15/TGEgasDA
3460;3460;2020-03-15;TGEglwDA;-;-;2020-03-15/TGEglwDA
3461;3461;2020-03-15;TGEsgtDA;-;-;2020-03-15/TGEsgtDA
3462;3462;2020-03-16;TGEgasDA;52.48;76296.00;2020-03-16/TGEgasDA
3463;3463;2020-03-16;TGEglwDA;-;-;2020-03-16/TGEglwDA
3464;3464;2020-03-16;TGEsgtDA;-;-;2020-03-16/TGEsgtDA
3465;3465;2020-03-17;TGEgasDA;50.19;74544.00;2020-03-17/TGEgasDA
3466;3466;2020-03-17;TGEglwDA;-;-;2020-03-17/TGEglwDA
3467;3467;2020-03-17;TGEsgtDA;-;-;2020-03-17/TGEsgtDA
3468;3468;2020-03-18;TGEgasDA;48.30;26448.00;2020-03-18/TGEgasDA
3469;3469;2020-03-18;TGEglwDA;-;-;2020-03-18/TGEglwDA
3470;3470;2020-03-18;TGEsgtDA;-;-;2020-03-18/TGEsgtDA
3471;3471;2020-03-19;TGEgasDA;47.76;15096.00;2020-03-19/TGEgasDA
3472;3472;2020-03-19;TGEglwDA;-;-;2020-03-19/TGEglwDA
3473;3473;2020-03-19;TGEsgtDA;-;-;2020-03-19/TGEsgtDA
3474;3474;2020-03-20;TGEgasDA;47.90;11400.00;2020-03-20/TGEgasDA
3475;3475;2020-03-20;TGEglwDA;-;-;2020-03-20/TGEglwDA
3476;3476;2020-03-20;TGEsgtDA;-;-;2020-03-20/TGEsgtDA
3477;3477;2020-03-21;TGEgasDA;50.43;6432.00;2020-03-21/TGEgasDA
3478;3478;2020-03-21;TGEglwDA;-;-;2020-03-21/TGEglwDA
3479;3479;2020-03-21;TGEsgtDA;-;-;2020-03-21/TGEsgtDA
3480;3480;2020-03-22;TGEgasDA;49.14;70176.00;2020-03-22/TGEgasDA
3481;3481;2020-03-22;TGEglwDA;-;-;2020-03-22/TGEglwDA
3482;3482;2020-03-22;TGEsgtDA;-;-;2020-03-22/TGEsgtDA
3483;3483;2020-03-23;TGEgasDA;49.58;109848.00;2020-03-23/TGEgasDA
3484;3484;2020-03-23;TGEglwDA;-;-;2020-03-23/TGEglwDA
3485;3485;2020-03-23;TGEsgtDA;-;-;2020-03-23/TGEsgtDA
3486;3486;2020-03-24;TGEgasDA;48.55;152712.00;2020-03-24/TGEgasDA
3487;3487;2020-03-24;TGEglwDA;-;-;2020-03-24/TGEglwDA
3488;3488;2020-03-24;TGEsgtDA;-;-;2020-03-24/TGEsgtDA
3489;3489;2020-03-25;TGEgasDA;49.80;141744.00;2020-03-25/TGEgasDA
3490;3490;2020-03-25;TGEglwDA;-;-;2020-03-25/TGEglwDA
3491;3491;2020-03-25;TGEsgtDA;-;-;2020-03-25/TGEsgtDA
3492;3492;2020-03-26;TGEgasDA;47.39;94560.00;2020-03-26/TGEgasDA
3493;3493;2020-03-26;TGEglwDA;-;-;2020-03-26/TGEglwDA
3494;3494;2020-03-26;TGEsgtDA;-;-;2020-03-26/TGEsgtDA
3495;3495;2020-03-27;TGEgasDA;46.35;59760.00;2020-03-27/TGEgasDA
3496;3496;2020-03-27;TGEglwDA;-;-;2020-03-27/TGEglwDA
3497;3497;2020-03-27;TGEsgtDA;-;-;2020-03-27/TGEsgtDA
3498;3498;2020-03-28;TGEgasDA;43.33;5037.00;2020-03-28/TGEgasDA
3499;3499;2020-03-28;TGEglwDA;-;-;2020-03-28/TGEglwDA
3500;3500;2020-03-28;TGEsgtDA;-;-;2020-03-28/TGEsgtDA
3501;3501;2020-03-29;TGEgasDA;43.92;11712.00;2020-03-29/TGEgasDA
3502;3502;2020-03-29;TGEglwDA;-;-;2020-03-29/TGEglwDA
3503;3503;2020-03-29;TGEsgtDA;-;-;2020-03-29/TGEsgtDA
3504;3504;2020-03-30;TGEgasDA;45.00;83760.00;2020-03-30/TGEgasDA
3505;3505;2020-03-30;TGEglwDA;-;-;2020-03-30/TGEglwDA
3506;3506;2020-03-30;TGEsgtDA;-;-;2020-03-30/TGEsgtDA
3507;3507;2020-03-31;TGEgasDA;44.23;122208.00;2020-03-31/TGEgasDA
3508;3508;2020-03-31;TGEglwDA;-;-;2020-03-31/TGEglwDA
3509;3509;2020-03-31;TGEsgtDA;-;-;2020-03-31/TGEsgtDA
3510;3510;2020-04-01;TGEgasDA;44.04;188952.00;2020-04-01/TGEgasDA
3511;3511;2020-04-01;TGEglwDA;-;-;2020-04-01/TGEglwDA
3512;3512;2020-04-01;TGEsgtDA;-;-;2020-04-01/TGEsgtDA
3513;3513;2020-04-02;TGEgasDA;44.02;160152.00;2020-04-02/TGEgasDA
3514;3514;2020-04-02;TGEglwDA;-;-;2020-04-02/TGEglwDA
3515;3515;2020-04-02;TGEsgtDA;-;-;2020-04-02/TGEsgtDA
3516;3516;2020-04-03;TGEgasDA;45.00;132960.00;2020-04-03/TGEgasDA
3517;3517;2020-04-03;TGEglwDA;-;-;2020-04-03/TGEglwDA
3518;3518;2020-04-03;TGEsgtDA;-;-;2020-04-03/TGEsgtDA
3519;3519;2020-04-04;TGEgasDA;42.64;35064.00;2020-04-04/TGEgasDA
3520;3520;2020-04-04;TGEglwDA;-;-;2020-04-04/TGEglwDA
3521;3521;2020-04-04;TGEsgtDA;-;-;2020-04-04/TGEsgtDA
3522;3522;2020-04-05;TGEgasDA;42.49;7992.00;2020-04-05/TGEgasDA
3523;3523;2020-04-05;TGEglwDA;-;-;2020-04-05/TGEglwDA
3524;3524;2020-04-05;TGEsgtDA;-;-;2020-04-05/TGEsgtDA
3525;3525;2020-04-06;TGEgasDA;41.74;76464.00;2020-04-06/TGEgasDA
3526;3526;2020-04-06;TGEglwDA;-;-;2020-04-06/TGEglwDA
3527;3527;2020-04-06;TGEsgtDA;-;-;2020-04-06/TGEsgtDA
3528;3528;2020-04-07;TGEgasDA;41.96;51456.00;2020-04-07/TGEgasDA
3529;3529;2020-04-07;TGEglwDA;-;-;2020-04-07/TGEglwDA
3530;3530;2020-04-07;TGEsgtDA;-;-;2020-04-07/TGEsgtDA
3531;3531;2020-04-08;TGEgasDA;41.82;28344.00;2020-04-08/TGEgasDA
3532;3532;2020-04-08;TGEglwDA;-;-;2020-04-08/TGEglwDA
3533;3533;2020-04-08;TGEsgtDA;-;-;2020-04-08/TGEsgtDA
3534;3534;2020-04-09;TGEgasDA;41.08;35880.00;2020-04-09/TGEgasDA
3535;3535;2020-04-09;TGEglwDA;-;-;2020-04-09/TGEglwDA
3536;3536;2020-04-09;TGEsgtDA;-;-;2020-04-09/TGEsgtDA
3537;3537;2020-04-10;TGEgasDA;41.08;23928.00;2020-04-10/TGEgasDA
3538;3538;2020-04-10;TGEglwDA;-;-;2020-04-10/TGEglwDA
3539;3539;2020-04-10;TGEsgtDA;-;-;2020-04-10/TGEsgtDA
3540;3540;2020-04-11;TGEgasDA;39.48;7152.00;2020-04-11/TGEgasDA
3541;3541;2020-04-11;TGEglwDA;-;-;2020-04-11/TGEglwDA
3542;3542;2020-04-11;TGEsgtDA;-;-;2020-04-11/TGEsgtDA
3543;3543;2020-04-12;TGEgasDA;36.78;29184.00;2020-04-12/TGEgasDA
3544;3544;2020-04-12;TGEglwDA;-;-;2020-04-12/TGEglwDA
3545;3545;2020-04-12;TGEsgtDA;-;-;2020-04-12/TGEsgtDA
3546;3546;2020-04-13;TGEgasDA;37.97;14400.00;2020-04-13/TGEgasDA
3547;3547;2020-04-13;TGEglwDA;-;-;2020-04-13/TGEglwDA
3548;3548;2020-04-13;TGEsgtDA;-;-;2020-04-13/TGEsgtDA
3549;3549;2020-04-14;TGEgasDA;42.41;49848.00;2020-04-14/TGEgasDA
3550;3550;2020-04-14;TGEglwDA;-;-;2020-04-14/TGEglwDA
3551;3551;2020-04-14;TGEsgtDA;-;-;2020-04-14/TGEsgtDA
3552;3552;2020-04-15;TGEgasDA;41.80;79200.00;2020-04-15/TGEgasDA
3553;3553;2020-04-15;TGEglwDA;-;-;2020-04-15/TGEglwDA
3554;3554;2020-04-15;TGEsgtDA;-;-;2020-04-15/TGEsgtDA
